attribute_Decimal,attribute_bool,attribute_Int,attribute_string,attribute_datetime,attribute_timeuuid
-395820.16,TRUE,2894118,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8832
-215082.23,TRUE,1577311,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8396
-78699.71,TRUE,583665,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8067
-61012.82,TRUE,454804,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03865
-118080.68,TRUE,870584,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8162
-290113.34,TRUE,2123967,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8577
-267452.01,TRUE,1958863,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04363
-108684.52,FALSE,802127,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03980
-112829.88,FALSE,832329,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03990
-311669.24,TRUE,2281018,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8629
-135905.75,TRUE,1000453,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8205
-294811.42,TRUE,2158196,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04429
-437688.35,TRUE,3199159,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8933
-441142.82,FALSE,3224327,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04782
-287626.12,TRUE,2105846,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8571
-390154.82,FALSE,2852842,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04659
-278920.85,TRUE,2042422,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8550
-111586.28,FALSE,823268,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03987
-234289.09,FALSE,1717247,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04283
-36969.7,FALSE,279632,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03807
-199329.84,TRUE,1462544,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8358
-394576.55,TRUE,2885058,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8829
-395958.33,FALSE,2895125,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04673
-401347.31,FALSE,2934388,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04686
-23980.89,TRUE,184999,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7935
-268142.9,TRUE,1963897,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8524
-79943.32,TRUE,592726,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8070
-457724.28,TRUE,3345135,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04822
-365697.17,TRUE,2674651,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04600
-48991.26,FALSE,367218,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03836
-59631.03,TRUE,444736,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8021
-461731.46,FALSE,3374330,ASD_TEAM_n,2017-06-02T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8991
-8781.22,TRUE,74258,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03739
-131484.03,FALSE,968238,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04035
-16657.41,FALSE,131642,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03758
-388358.5,TRUE,2839755,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8814
-125680.52,TRUE,925955,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04021
-228900.11,TRUE,1677985,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04270
-155803.5,TRUE,1145423,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8253
-396649.23,TRUE,2900159,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8834
-17071.95,FALSE,134662,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03759
-291356.95,TRUE,2133028,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8580
-217569.45,TRUE,1595432,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8402
-377995.09,TRUE,2764250,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8789
-174181.29,TRUE,1279318,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04138
-110757.2,TRUE,817228,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03985
-452197.12,TRUE,3304866,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8968
-445150,TRUE,3253522,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8951
-341239.51,FALSE,2496459,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04541
-249212.4,FALSE,1825974,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04319
-23566.35,TRUE,181979,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7934
-427463.11,FALSE,3124660,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04749
-260681.25,TRUE,1909533,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8506
-133833.07,TRUE,985352,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8200
-317058.22,TRUE,2320280,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8642
-48438.54,TRUE,363191,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7994
-162159.73,FALSE,1191732,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04109
-363486.31,TRUE,2658543,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8754
-187446.46,FALSE,1375965,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04170
-224754.75,FALSE,1647783,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04260
-367769.85,FALSE,2689752,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04605
-309320.2,FALSE,2263903,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04464
-164508.77,TRUE,1208847,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8274
-284862.54,TRUE,2085712,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04405
-196013.55,TRUE,1438382,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8350
-343588.55,TRUE,2513573,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8706
-115593.46,TRUE,852463,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8156
-396372.87,FALSE,2898145,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04674
-240092.6,TRUE,1759530,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04297
-107302.73,TRUE,792059,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8136
-168654.14,TRUE,1239049,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8284
-135491.21,TRUE,997433,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8204
-241612.57,TRUE,1770604,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8460
-298127.71,FALSE,2182358,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04437
-39871.46,TRUE,300773,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03814
-67507.22,TRUE,502120,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8040
-298404.07,TRUE,2184371,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8597
-53827.52,TRUE,402453,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8007
-167134.17,FALSE,1227975,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04121
-142261.98,FALSE,1046763,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04061
-297989.53,TRUE,2181351,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8596
-18730.09,TRUE,146743,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03763
-39733.28,TRUE,299767,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7973
-223511.14,FALSE,1638722,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04257
-39456.92,FALSE,297753,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03813
-113935.32,TRUE,840382,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8152
-236223.59,TRUE,1731341,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8447
-299233.14,TRUE,2190412,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8599
-361551.8,FALSE,2644449,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04590
-26053.57,TRUE,200100,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7940
-380482.3,TRUE,2782371,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8795
-325072.59,FALSE,2378671,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04502
-289422.45,FALSE,2118934,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04416
-150138.17,FALSE,1104147,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04080
-321618.12,TRUE,2353503,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8653
-223096.6,FALSE,1635702,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04256
-30751.65,FALSE,234329,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03792
-274084.59,FALSE,2007186,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04379
-60598.28,FALSE,451783,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03864
-169897.75,TRUE,1248109,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8287
-259437.64,TRUE,1900473,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8503
-332119.71,TRUE,2430014,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04519
-126509.59,FALSE,931995,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04023
-348562.99,TRUE,2549816,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8718
-138945.69,FALSE,1022601,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04053
-220609.38,FALSE,1617581,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04250
-80910.57,TRUE,599773,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03913
-354919.22,FALSE,2596125,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04574
-455513.42,TRUE,3329027,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8976
-148756.38,TRUE,1094079,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8236
-368184.39,TRUE,2692772,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04606
-267728.37,TRUE,1960877,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8523
-274360.95,TRUE,2009200,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8539
-86575.9,TRUE,641049,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8086
-134662.14,TRUE,991392,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8202
-319683.61,TRUE,2339408,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04489
-363071.77,TRUE,2655523,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8753
-74554.35,TRUE,553463,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8057
-116560.71,FALSE,859510,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03999
-260819.43,FALSE,1910540,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04347
-80081.5,FALSE,593733,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03911
-218398.52,TRUE,1601473,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8404
-49267.62,TRUE,369231,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7996
-354366.5,TRUE,2592098,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8732
-168792.32,FALSE,1240056,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04125
-366802.6,TRUE,2682704,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8762
-85885.01,TRUE,636016,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03925
-95695.71,TRUE,707494,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8108
-80772.39,TRUE,598766,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8072
-141709.26,TRUE,1042736,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8219
-137149.36,TRUE,1009514,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8208
-176253.97,FALSE,1294419,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04143
-417514.23,FALSE,3052176,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04725
-201817.06,TRUE,1480665,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8364
-118495.22,TRUE,873605,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8163
-316643.68,TRUE,2317260,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8641
-461316.93,TRUE,3371310,ASD,2017-06-01T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8990
-329632.49,TRUE,2411893,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04513
-412954.33,TRUE,3018953,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04714
-448189.94,FALSE,3275670,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04799
-141432.91,FALSE,1040722,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04059
-99841.07,TRUE,737696,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8118
-46504.04,FALSE,349097,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03830
677.19,TRUE,6234,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03716
-331566.99,TRUE,2425987,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8677
-359893.66,FALSE,2632368,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04586
-112000.81,TRUE,826288,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03988
-107026.37,TRUE,790046,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03976
-432299.37,TRUE,3159896,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8920
-275190.03,TRUE,2015240,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8541
-181090.23,TRUE,1329655,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8314
-291771.49,TRUE,2136048,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8581
-244514.32,TRUE,1791745,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8467
-29922.58,TRUE,228289,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03790
-234703.62,FALSE,1720267,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04284
-65849.08,TRUE,490039,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8036
-225998.36,FALSE,1656843,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04263
-426081.32,TRUE,3114593,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8905
-100393.79,FALSE,741723,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03960
-177497.58,FALSE,1303480,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04146
-54380.23,FALSE,406480,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03849
-157876.19,TRUE,1160524,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8258
-98735.64,FALSE,729642,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03956
-192006.36,FALSE,1409187,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04181
-113520.78,TRUE,837362,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8151
-400103.7,FALSE,2925327,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04683
-90444.91,FALSE,669238,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03936
-1181.38,TRUE,18888,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7880
-84503.22,TRUE,625948,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8081
-256674.06,FALSE,1880338,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04337
-167548.71,FALSE,1230995,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04122
-40976.89,TRUE,308827,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7976
-8228.5,TRUE,70231,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7897
-48853.08,TRUE,366211,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7995
-229591.01,TRUE,1683018,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8431
-67645.4,FALSE,503127,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03881
-126924.13,TRUE,935015,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04024
-160363.41,TRUE,1178645,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8264
-341654.05,FALSE,2499479,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04542
-397892.84,TRUE,2909219,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8837
-180399.34,TRUE,1324621,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04153
-100670.15,TRUE,743736,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8120
-75107.06,FALSE,557490,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03899
-19144.63,FALSE,149763,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03764
-209831.43,FALSE,1539055,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04224
-310978.35,TRUE,2275984,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04468
-418343.31,FALSE,3058216,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04727
-184544.7,FALSE,1354823,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04163
-395129.26,FALSE,2889085,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04671
-269801.05,TRUE,1975978,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8528
-43602.28,TRUE,327955,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03823
-25777.21,FALSE,198087,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03780
-434095.7,TRUE,3172984,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04765
-212180.47,TRUE,1556170,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8389
-263583,TRUE,1930675,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8513
-296469.57,FALSE,2170277,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04433
-440728.28,FALSE,3221307,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04781
-241198.03,TRUE,1767584,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8459
-338337.76,TRUE,2475317,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04534
-88372.23,TRUE,654137,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03931
-370671.61,TRUE,2710893,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04612
-420830.53,FALSE,3076337,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04733
-125956.87,TRUE,927968,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8181
-30198.94,TRUE,230302,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7950
-173352.22,FALSE,1273278,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04136
-362795.41,FALSE,2653509,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04593
-455098.88,TRUE,3326007,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8975
-372744.29,FALSE,2725994,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04617
-94866.63,TRUE,701453,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8106
-34482.48,FALSE,261511,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03801
-233045.48,FALSE,1708187,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04280
-460073.32,TRUE,3362249,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8987
-156770.76,TRUE,1152470,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04096
-435615.66,TRUE,3184058,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8928
-1872.27,TRUE,23922,ASD,2017-06-01T07:00:00.000Z,0cb57510-476f-11e7-b589-699d41bdd4b6
-372329.75,FALSE,2722974,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04616
-346628.49,FALSE,2535721,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04554
-201955.24,FALSE,1481672,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04205
-293844.17,TRUE,2151149,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8586
-257917.67,FALSE,1889399,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04340
-248245.15,TRUE,1818927,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8476
-445979.08,TRUE,3259563,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8953
-358235.51,TRUE,2620287,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04582
-160087.05,FALSE,1176631,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04104
-438931.95,TRUE,3208219,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8936
-77594.28,FALSE,575612,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03905
-453164.38,FALSE,3311913,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04811
-426219.5,FALSE,3115600,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04746
-119047.93,FALSE,877632,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04005
-69165.37,TRUE,514201,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8044
-446808.15,TRUE,3265603,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8955
-418757.84,FALSE,3061236,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04728
-232216.41,FALSE,1702146,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04278
-424837.71,TRUE,3105532,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8902
-57143.81,TRUE,426615,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8015
-15690.16,TRUE,124595,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7915
-316781.86,FALSE,2318267,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04482
-358926.4,TRUE,2625321,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8743
-139636.58,TRUE,1027635,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8214
-85055.94,FALSE,629975,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03923
-215634.94,FALSE,1581338,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04238
-6570.35,TRUE,58151,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7893
-433266.62,FALSE,3166943,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04763
